tract_fips,location_name,county_name,no_insurance_pct,high_bp_prevalence,heart_disease_prevalence,annual_checkup_pct,smoking_prevalence,diabetes_prevalence,obesity_prevalence,stroke_prevalence,CensusTract,State,County,Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,lapophalf,lapop1,lapop10,lalowihalf,lalowi1,lalowi10,health_risk_score,health_risk_category,is_food_desert,combined_risk
06085508404,6085508404,Santa Clara,3.5,22.7,4.0,70.0,5.7,8.4,19.0,2.0,6085508404.0,California,Santa Clara County,1.0,0.0,0.0,0.0,708.993705518544,,,75.4967081742361,,,11.52,Medium Risk,False,Low Risk
06085508503,6085508503,Santa Clara,4.3,18.9,3.1,66.7,6.5,7.3,17.6,1.7,6085508503.0,California,Santa Clara County,1.0,0.0,0.0,0.0,2580.70199255645,,,230.633931931108,,,10.239999999999998,Medium Risk,False,Low Risk
06085508505,6085508505,Santa Clara,3.7,22.6,4.1,69.6,5.4,8.5,18.1,2.1,6085508505.0,California,Santa Clara County,1.0,0.0,0.0,0.0,405.766853958368,,,45.6650803126395,,,11.400000000000002,Medium Risk,False,Low Risk
06085508507,6085508507,Santa Clara,4.3,15.5,2.3,64.4,5.3,5.9,16.7,1.3,6085508507.0,California,Santa Clara County,1.0,0.0,0.0,0.0,,,,,,,8.94,Low Risk,False,Low Risk
06085508508,6085508508,Santa Clara,8.0,20.8,3.9,67.2,6.8,9.0,20.1,2.1,6085508508.0,California,Santa Clara County,1.0,0.0,0.0,0.0,444.460069954395,,,50.9811775311828,,,12.36,Medium Risk,False,Low Risk
06085508509,6085508509,Santa Clara,5.1,17.9,2.8,64.3,6.5,6.6,16.6,1.5,,,,1.0,0.0,,,,,,,,,9.8,Low Risk,False,Low Risk
06085508510,6085508510,Santa Clara,6.7,19.0,3.3,65.1,8.2,8.0,19.6,1.8,,,,1.0,0.0,,,,,,,,,11.320000000000002,Medium Risk,False,Low Risk
06085508601,6085508601,Santa Clara,4.8,21.8,4.0,68.3,7.2,8.8,20.2,2.1,6085508601.0,California,Santa Clara County,1.0,0.0,0.0,0.0,980.473365751328,,,78.1845521246578,,,11.919999999999998,Medium Risk,False,Low Risk
06085508602,6085508602,Santa Clara,4.5,19.1,3.3,65.5,7.2,7.3,19.6,1.7,6085508602.0,California,Santa Clara County,1.0,0.0,0.0,0.0,1132.94899758941,,,163.465820098238,,,10.760000000000002,Medium Risk,False,Low Risk
06085508705,6085508705,Santa Clara,4.8,14.7,2.1,63.2,5.6,5.4,16.6,1.1,,,,1.0,0.0,,,,,,,,,8.719999999999999,Low Risk,False,Low Risk
06085508706,6085508706,Santa Clara,3.8,18.6,2.9,67.1,4.5,7.0,16.4,1.5,,,,1.0,0.0,,,,,,,,,9.739999999999998,Low Risk,False,Low Risk
06085508707,6085508707,Santa Clara,5.2,17.6,2.6,64.0,6.9,6.5,19.2,1.4,,,,1.0,0.0,,,,,,,,,10.22,Medium Risk,False,Low Risk
06085508708,6085508708,Santa Clara,3.6,12.0,1.4,61.1,5.4,4.3,15.1,0.9,,,,1.0,0.0,,,,,,,,,7.279999999999999,Low Risk,False,Low Risk
06085508800,6085508800,Santa Clara,9.0,18.9,3.1,62.9,9.0,7.6,22.7,1.7,6085508800.0,California,Santa Clara County,1.0,0.0,0.0,0.0,180.258002062968,,,62.8514639959467,,,12.26,Medium Risk,False,Low Risk
06085508900,6085508900,Santa Clara,8.3,21.2,3.7,66.3,7.3,9.3,22.1,2.0,6085508900.0,California,Santa Clara County,1.0,0.0,0.0,0.0,2.22180743515491,,,0.6033687107265,,,12.919999999999998,Medium Risk,False,Low Risk
06085509001,6085509001,Santa Clara,11.5,22.1,4.2,64.6,10.2,9.9,25.1,2.3,,,,1.0,0.0,,,,,,,,,14.560000000000002,Medium Risk,False,Low Risk
06085509002,6085509002,Santa Clara,9.3,22.6,4.3,64.8,10.9,10.1,24.6,2.4,,,,1.0,0.0,,,,,,,,,14.180000000000001,Medium Risk,False,Low Risk
06085509102,6085509102,Santa Clara,4.0,15.5,2.3,64.0,6.2,5.8,17.0,1.2,6085509102.0,California,Santa Clara County,1.0,0.0,0.0,0.0,4783.68229630962,321.419937133789,,371.188402376254,24.2322282791138,,8.92,Low Risk,False,Low Risk
06085509106,6085509106,Santa Clara,6.1,20.4,3.7,65.5,8.1,8.1,20.4,2.0,6085509106.0,California,Santa Clara County,1.0,0.0,0.0,0.0,1416.96821522713,,,82.1462613791227,,,11.74,Medium Risk,False,Low Risk
06085509107,6085509107,Santa Clara,6.1,13.9,1.9,61.3,7.2,5.4,20.1,1.1,6085509107.0,California,Santa Clara County,1.0,0.0,0.0,0.0,2543.51921319962,,,665.793195962906,,,9.48,Low Risk,False,Low Risk
06085509108,6085509108,Santa Clara,5.4,18.7,3.0,65.9,6.4,7.2,21.4,1.6,6085509108.0,California,Santa Clara County,1.0,0.0,0.0,0.0,4281.00003477558,1467.34986138344,,702.310676281224,280.843028277159,,11.139999999999999,Medium Risk,False,Low Risk
06085509109,6085509109,Santa Clara,4.6,17.0,2.5,64.5,6.5,6.3,18.9,1.4,6085509109.0,California,Santa Clara County,1.0,0.0,0.0,0.0,4346.00000885967,2958.53305138648,,369.953585361858,235.131691866554,,9.860000000000001,Low Risk,False,Low Risk
06085509110,6085509110,Santa Clara,4.0,17.4,2.8,64.6,6.6,5.8,18.4,1.4,,,,1.0,0.0,,,,,,,,,9.68,Low Risk,False,Low Risk
06085509111,6085509111,Santa Clara,5.5,23.1,4.7,68.5,7.8,9.2,21.5,2.5,,,,1.0,0.0,,,,,,,,,12.8,Medium Risk,False,Low Risk
06085509201,6085509201,Santa Clara,4.7,19.0,3.1,65.0,7.3,6.6,21.0,1.6,6085509201.0,California,Santa Clara County,1.0,0.0,0.0,0.0,2192.63084267802,0.00149866729043424,,345.232307712809,0.000263359193922952,,10.88,Medium Risk,False,Low Risk
06085509202,6085509202,Santa Clara,5.0,22.8,4.2,67.5,8.0,8.7,21.2,2.1,6085509202.0,California,Santa Clara County,1.0,0.0,0.0,0.0,345.175282478333,,,57.697573184967,,,12.379999999999999,Medium Risk,False,Low Risk
06085509302,6085509302,Santa Clara,3.9,25.6,5.0,71.4,6.4,9.0,21.8,2.4,6085509302.0,California,Santa Clara County,1.0,0.0,0.0,0.0,,,,,,,13.059999999999999,Medium Risk,False,Low Risk
06085509303,6085509303,Santa Clara,4.7,22.5,4.5,68.5,6.0,8.0,19.4,2.2,6085509303.0,California,Santa Clara County,1.0,0.0,0.0,0.0,,,,,,,11.82,Medium Risk,False,Low Risk
06085509304,6085509304,Santa Clara,6.3,18.8,3.5,64.3,9.7,8.2,22.7,2.0,6085509304.0,California,Santa Clara County,1.0,0.0,0.0,0.0,234.13402082026,,,70.9985844157636,,,11.9,Medium Risk,False,Low Risk
06085509401,6085509401,Santa Clara,5.1,19.8,3.6,65.0,9.7,8.1,22.0,2.0,6085509401.0,California,Santa Clara County,1.0,0.0,0.0,0.0,,,,,,,11.72,Medium Risk,False,Low Risk
06085509403,6085509403,Santa Clara,8.4,17.4,2.8,62.7,6.9,6.6,23.7,1.5,6085509403.0,California,Santa Clara County,1.0,0.0,1.0,0.0,2161.80388247967,,,788.83870485425,,,11.779999999999998,Medium Risk,False,Low Risk
06085509404,6085509404,Santa Clara,5.2,19.6,3.1,64.8,7.7,7.3,20.3,1.7,6085509404.0,California,Santa Clara County,1.0,0.0,0.0,0.0,,,,,,,11.100000000000001,Medium Risk,False,Low Risk
06085509500,6085509500,Santa Clara,7.6,17.9,3.0,64.0,8.0,6.9,23.6,1.6,6085509500.0,California,Santa Clara County,1.0,0.0,1.0,0.0,2527.90116119385,,,540.41433185339,,,11.8,Medium Risk,False,Low Risk
06085509600,6085509600,Santa Clara,4.3,18.8,3.1,65.5,6.7,6.7,21.6,1.7,6085509600.0,California,Santa Clara County,1.0,0.0,0.0,0.0,734.296732638642,,,91.0755640916541,,,10.9,Medium Risk,False,Low Risk
06085509700,6085509700,Santa Clara,3.8,20.4,3.5,67.6,5.7,6.8,22.0,1.7,6085509700.0,California,Santa Clara County,1.0,0.0,0.0,0.0,1920.97483390011,,,218.623205042211,,,11.299999999999999,Medium Risk,False,Low Risk
06085509801,6085509801,Santa Clara,3.7,23.4,4.1,69.4,6.2,8.2,21.3,2.1,6085509801.0,California,Santa Clara County,1.0,0.0,0.0,0.0,1598.72815993428,,,183.852948369458,,,12.14,Medium Risk,False,Low Risk
06085509802,6085509802,Santa Clara,3.9,22.8,4.3,70.3,5.8,8.4,20.7,2.1,6085509802.0,California,Santa Clara County,1.0,0.0,0.0,0.0,,,,,,,12.02,Medium Risk,False,Low Risk
06085509901,6085509901,Santa Clara,2.7,27.5,5.5,74.7,4.9,9.1,19.7,2.5,6085509901.0,California,Santa Clara County,1.0,0.0,0.0,0.0,192.826539695263,,,9.71569102630019,,,12.9,Medium Risk,False,Low Risk
06085509902,6085509902,Santa Clara,3.8,28.1,5.6,73.1,6.2,10.4,20.5,2.7,6085509902.0,California,Santa Clara County,1.0,0.0,0.0,0.0,2645.84580778982,126.963899612427,,248.987188252388,3.3387805223465,,13.679999999999998,Medium Risk,False,Low Risk
06085510001,6085510001,Santa Clara,2.4,27.4,5.4,74.2,5.1,9.7,19.4,2.5,6085510001.0,California,Santa Clara County,1.0,0.0,0.0,0.0,4013.73800696631,348.573647260666,,265.690845191881,43.9437385797501,,12.86,Medium Risk,False,Low Risk
06085510002,6085510002,Santa Clara,2.4,25.5,4.9,73.6,4.7,9.1,19.3,2.2,6085510002.0,California,Santa Clara County,1.0,0.0,0.0,0.0,1469.38789655268,,,71.3219093931839,,,12.239999999999998,Medium Risk,False,Low Risk
06085510100,6085510100,Santa Clara,2.8,29.3,5.9,75.6,4.9,10.4,20.2,2.7,6085510100.0,California,Santa Clara County,1.0,0.0,0.0,0.0,1832.84509035433,2.60054368758574,,156.573144161346,0.188033861311851,,13.719999999999999,Medium Risk,False,Low Risk
06085510200,6085510200,Santa Clara,2.7,26.4,5.2,73.5,5.5,9.3,19.9,2.4,6085510200.0,California,Santa Clara County,1.0,0.0,0.0,0.0,3803.56766067445,,,197.500517687964,,,12.7,Medium Risk,False,Low Risk
06085510300,6085510300,Santa Clara,2.4,27.3,5.1,74.5,4.3,8.9,19.8,2.3,6085510300.0,California,Santa Clara County,1.0,0.0,0.0,0.0,2012.62437493855,,,116.605978465484,,,12.7,Medium Risk,False,Low Risk
06085510400,6085510400,Santa Clara,2.5,24.0,4.5,71.9,5.4,8.6,19.3,2.1,6085510400.0,California,Santa Clara County,1.0,0.0,0.0,0.0,1368.45977583781,,,72.6777549378192,,,11.78,Medium Risk,False,Low Risk
06085510500,6085510500,Santa Clara,2.6,29.2,6.1,76.1,4.5,9.7,18.7,2.7,6085510500.0,California,Santa Clara County,1.0,0.0,0.0,0.0,2315.87252493203,,,130.395953229629,,,13.26,Medium Risk,False,Low Risk
06085510600,6085510600,Santa Clara,4.1,26.7,5.3,72.0,6.7,10.1,21.2,2.6,6085510600.0,California,Santa Clara County,1.0,0.0,0.0,0.0,5042.23365185875,154.555223345757,,518.263897328754,8.85880040051416,,13.479999999999999,Medium Risk,False,Low Risk
06085510700,6085510700,Santa Clara,3.3,21.1,3.7,69.3,4.9,7.8,18.6,1.9,6085510700.0,California,Santa Clara County,1.0,0.0,0.0,0.0,1143.67614884203,,,164.447253397124,,,10.9,Medium Risk,False,Low Risk
06085510801,6085510801,Santa Clara,2.8,26.1,5.1,73.8,5.0,9.6,17.7,2.4,6085510801.0,California,Santa Clara County,1.0,0.0,0.0,0.0,1883.11150954664,,,110.409566755174,,,12.26,Medium Risk,False,Low Risk
06085510802,6085510802,Santa Clara,3.2,28.7,5.9,73.4,6.9,10.3,20.9,2.9,6085510802.0,California,Santa Clara County,1.0,0.0,0.0,0.0,,,,,,,13.8,Medium Risk,False,Low Risk
06085510803,6085510803,Santa Clara,3.8,26.5,5.2,73.2,5.2,10.2,18.7,2.6,6085510803.0,California,Santa Clara County,1.0,0.0,0.0,0.0,,,,,,,12.879999999999999,Medium Risk,False,Low Risk
06085510900,6085510900,Santa Clara,3.3,23.9,4.5,71.1,5.5,8.6,19.5,2.2,6085510900.0,California,Santa Clara County,1.0,0.0,0.0,0.0,0.0,,,0.0,,,11.959999999999999,Medium Risk,False,Low Risk
06085511000,6085511000,Santa Clara,3.4,23.0,3.9,70.2,6.0,8.8,19.2,2.0,6085511000.0,California,Santa Clara County,1.0,0.0,0.0,0.0,2835.60609883629,,,250.696612349013,,,11.66,Medium Risk,False,Low Risk
06085511100,6085511100,Santa Clara,2.6,27.0,5.5,73.4,6.3,10.1,19.7,2.6,6085511100.0,California,Santa Clara County,1.0,0.0,0.0,0.0,2337.91620547441,,,157.83053469461,,,12.979999999999999,Medium Risk,False,Low Risk
06085511200,6085511200,Santa Clara,2.8,26.0,5.0,73.3,5.0,8.5,20.4,2.3,6085511200.0,California,Santa Clara County,1.0,0.0,0.0,0.0,2683.29519084003,,,204.698277621064,,,12.54,Medium Risk,False,Low Risk
06085511301,6085511301,Santa Clara,3.9,25.7,5.0,72.4,5.0,8.0,21.0,2.3,6085511301.0,California,Santa Clara County,1.0,0.0,0.0,0.0,825.818923121085,,,87.4223997796362,,,12.72,Medium Risk,False,Low Risk
06085511302,6085511302,Santa Clara,4.6,26.3,6.0,71.3,6.9,9.3,21.4,2.9,6085511302.0,California,Santa Clara County,1.0,0.0,0.0,0.0,,,,,,,13.52,Medium Risk,False,Low Risk
06085511400,6085511400,Santa Clara,2.5,25.6,5.0,73.0,5.1,8.7,20.0,2.3,6085511400.0,California,Santa Clara County,1.0,0.0,0.0,0.0,1548.74334794283,,,151.402107985399,,,12.360000000000001,Medium Risk,False,Low Risk
06085511501,6085511501,Santa Clara,3.7,24.4,4.5,70.4,5.9,8.2,21.1,2.2,,,,1.0,0.0,,,,,,,,,12.379999999999999,Medium Risk,False,Low Risk
06085511502,6085511502,Santa Clara,3.7,22.7,5.1,68.4,6.2,7.2,20.6,2.3,,,,1.0,0.0,,,,,,,,,11.860000000000003,Medium Risk,False,Low Risk
06085511608,6085511608,Santa Clara,8.3,8.7,1.1,56.9,9.0,2.4,21.8,0.7,6085511608.0,California,Santa Clara County,1.0,1.0,1.0,1.0,2687.00002729893,853.398009896278,,1122.09784394503,361.766561090946,,8.459999999999999,Low Risk,True,Moderate Risk: Desert Only
06085511609,6085511609,Santa Clara,3.5,24.1,5.4,70.7,4.3,7.2,18.5,2.5,6085511609.0,California,Santa Clara County,1.0,0.0,0.0,0.0,2917.82412028313,,,426.638364210725,,,11.74,Medium Risk,False,Low Risk
06085511701,6085511701,Santa Clara,2.7,29.0,5.9,74.8,5.1,10.1,19.4,2.6,6085511701.0,California,Santa Clara County,1.0,0.0,0.0,0.0,3605.31108039478,1679.52415201114,,298.952627798317,178.041583158076,,13.420000000000002,Medium Risk,False,Low Risk
06085511702,6085511702,Santa Clara,2.5,26.7,5.4,74.1,5.1,9.4,19.6,2.4,6085511702.0,California,Santa Clara County,1.0,0.0,0.0,0.0,1737.31410452833,26.8816332817078,,54.2232684345911,1.08255060017109,,12.720000000000002,Medium Risk,False,Low Risk
06085511704,6085511704,Santa Clara,2.4,29.1,6.1,76.0,4.7,10.5,18.8,2.7,6085511704.0,California,Santa Clara County,1.0,0.0,0.0,0.0,4520.00003288152,4444.40616561683,,230.529861140437,228.38769845562,,13.38,Medium Risk,False,Low Risk
06085511705,6085511705,Santa Clara,3.9,27.7,5.7,71.5,7.7,9.9,22.5,2.7,6085511705.0,California,Santa Clara County,1.0,0.0,0.0,0.0,992.700244032836,541.386564573331,,50.6479715524656,27.6217635466201,,13.940000000000001,Medium Risk,False,Low Risk
06085511707,6085511707,Santa Clara,3.4,32.6,7.5,76.8,5.6,10.9,20.0,3.3,6085511707.0,California,Santa Clara County,0.0,0.0,0.0,0.0,2883.68207088738,1620.25235895145,,230.781654015649,129.669121052707,,14.88,Medium Risk,False,Low Risk
06085511800,6085511800,Santa Clara,3.6,27.7,5.8,71.6,8.3,9.3,25.7,2.8,6085511800.0,California,Santa Clara County,1.0,0.0,0.0,0.0,3996.06118077795,3949.49305195998,,401.692999201765,394.600377331627,,14.419999999999998,Medium Risk,False,Low Risk
06085511905,6085511905,Santa Clara,3.3,25.8,4.9,72.4,6.3,9.7,19.5,2.4,6085511905.0,California,Santa Clara County,1.0,0.0,0.0,0.0,1401.84277216147,135.592652618885,,101.920251164433,9.85819329693913,,12.64,Medium Risk,False,Low Risk
