tract_fips,location_name,county_name,no_insurance_pct,high_bp_prevalence,heart_disease_prevalence,annual_checkup_pct,smoking_prevalence,diabetes_prevalence,obesity_prevalence,stroke_prevalence,CensusTract,State,County,Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,lapophalf,lapop1,lapop10,lalowihalf,lalowi1,lalowi10,health_risk_score,health_risk_category,is_food_desert,combined_risk
06001438400,6001438400,Alameda,8.4,27.7,5.6,71.1,9.5,11.1,18.8,2.9,6001438400.0,California,Alameda County,1.0,0.0,1.0,0.0,2139.85263734311,,,426.021899278741,,,14.320000000000002,Medium Risk,False,Low Risk
06001440100,6001440100,Alameda,5.9,31.5,7.2,75.1,7.7,10.4,15.6,3.5,6001440100.0,California,Alameda County,1.0,0.0,0.0,0.0,2308.80251543995,910.94330044862,,397.060856796736,156.661265984112,,14.120000000000001,Medium Risk,False,Low Risk
06001440200,6001440200,Alameda,15.4,24.8,5.0,67.0,11.5,11.4,22.8,2.8,6001440200.0,California,Alameda County,1.0,0.0,1.0,0.0,4991.43332743645,,,1265.44484658958,,,15.88,High Risk,False,High Risk: Disease Only
06001440301,6001440301,Alameda,9.3,26.7,5.1,70.4,10.5,11.2,18.4,2.8,6001440301.0,California,Alameda County,1.0,0.0,0.0,0.0,4058.86066050828,680.336701139808,,487.631226972211,13.6099545359612,,14.139999999999997,Medium Risk,False,Low Risk
06001440304,6001440304,Alameda,6.1,27.6,5.0,70.9,11.1,12.1,14.8,2.8,6001440304.0,California,Alameda County,1.0,0.0,1.0,0.0,1895.14217530005,,,277.587401535187,,,13.12,Medium Risk,False,Low Risk
06001440305,6001440305,Alameda,5.7,27.9,5.3,73.2,7.6,11.4,14.9,2.8,6001440305.0,California,Alameda County,1.0,0.0,0.0,0.0,2951.04496860504,643.723035812378,,444.925189256668,115.811358213425,,13.040000000000001,Medium Risk,False,Low Risk
06001440306,6001440306,Alameda,6.3,25.8,4.5,70.5,9.4,11.0,13.9,2.6,6001440306.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,12.3,Medium Risk,False,Low Risk
06001440307,6001440307,Alameda,6.6,31.0,6.5,74.2,8.7,12.7,16.9,3.4,6001440307.0,California,Alameda County,1.0,0.0,1.0,0.0,4218.99995136447,368.430959403515,,945.026582865627,45.5891416668892,,14.739999999999998,Medium Risk,False,Low Risk
06001440308,6001440308,Alameda,8.7,29.0,6.2,72.3,8.6,11.9,17.0,3.4,6001440308.0,California,Alameda County,1.0,0.0,0.0,0.0,1964.88812724501,,,158.659186225384,,,14.559999999999999,Medium Risk,False,Low Risk
06001440331,6001440331,Alameda,7.2,24.8,4.3,69.1,10.6,10.3,16.1,2.4,6001440331.0,California,Alameda County,1.0,0.0,0.0,0.0,908.899784378591,,,245.431315591384,,,12.540000000000001,Medium Risk,False,Low Risk
06001440332,6001440332,Alameda,4.1,23.5,3.7,72.6,5.6,9.4,11.7,1.9,6001440332.0,California,Alameda County,1.0,0.0,0.0,0.0,3309.9999788003,899.428400412202,,176.330944318554,62.4323357250541,,10.48,Medium Risk,False,Low Risk
06001440333,6001440333,Alameda,4.9,27.1,4.5,73.5,6.7,10.8,12.8,2.4,6001440333.0,California,Alameda County,1.0,0.0,0.0,0.0,0.268715649843216,,,0.0289242547005415,,,12.02,Medium Risk,False,Low Risk
06001440334,6001440334,Alameda,5.6,26.8,5.1,72.7,7.8,11.2,14.8,2.7,6001440334.0,California,Alameda County,1.0,0.0,0.0,0.0,925.408865578738,,,123.915145471367,,,12.7,Medium Risk,False,Low Risk
06001440336,6001440336,Alameda,6.2,24.2,4.3,71.4,7.1,9.4,15.9,2.3,6001440336.0,California,Alameda County,1.0,0.0,0.0,0.0,562.38528117165,,,33.5201896063518,,,12.0,Medium Risk,False,Low Risk
06001440337,6001440337,Alameda,3.5,23.0,3.5,72.1,6.3,9.3,12.4,1.9,,,,1.0,0.0,,,,,,,,,10.34,Medium Risk,False,Low Risk
06001440338,6001440338,Alameda,5.0,18.5,2.7,66.8,8.2,6.9,14.2,1.6,,,,1.0,0.0,,,,,,,,,9.459999999999999,Low Risk,False,Low Risk
06001441100,6001441100,Alameda,4.8,30.3,6.3,73.8,9.6,11.0,17.9,3.2,6001441100.0,California,Alameda County,1.0,0.0,0.0,0.0,4308.00002853945,3281.83401478082,,564.686977652367,430.773522473406,,14.059999999999999,Medium Risk,False,Low Risk
06001441200,6001441200,Alameda,4.6,24.4,4.2,71.4,7.5,8.3,16.8,2.1,6001441200.0,California,Alameda County,1.0,0.0,0.0,0.0,6791.09224769083,4333.9334310405,,424.294347166651,329.946131681616,,11.66,Medium Risk,False,Low Risk
06001441301,6001441301,Alameda,4.1,22.2,3.6,70.6,7.0,8.1,14.1,1.9,6001441301.0,California,Alameda County,1.0,0.0,0.0,0.0,1935.39238119312,0.0,,280.191574472003,0.0,,10.42,Medium Risk,False,Low Risk
06001441302,6001441302,Alameda,4.7,26.2,4.8,71.4,9.0,9.8,15.5,2.5,6001441302.0,California,Alameda County,1.0,0.0,0.0,0.0,2965.71304500103,,,372.875556364655,,,12.2,Medium Risk,False,Low Risk
06001441401,6001441401,Alameda,4.9,24.3,4.5,70.6,8.9,10.1,14.7,2.5,6001441401.0,California,Alameda County,1.0,0.0,0.0,0.0,1602.97642609477,,,205.896186277736,,,11.7,Medium Risk,False,Low Risk
06001441402,6001441402,Alameda,4.6,25.8,4.5,72.4,8.2,10.2,14.5,2.3,6001441402.0,California,Alameda County,1.0,0.0,0.0,0.0,3277.08219287975,,,139.686135570766,,,11.92,Medium Risk,False,Low Risk
06001441501,6001441501,Alameda,4.1,26.6,4.7,72.7,8.0,11.2,13.0,2.6,6001441501.0,California,Alameda County,1.0,0.0,0.0,0.0,4511.23427710769,2015.30260801496,,455.436060335283,247.179973804945,,11.92,Medium Risk,False,Low Risk
06001441503,6001441503,Alameda,3.2,19.9,2.7,70.0,6.6,7.8,11.2,1.5,6001441503.0,California,Alameda County,1.0,0.0,0.0,0.0,3433.3365846175,66.4191378196701,,190.120113717354,4.96704772918019,,8.959999999999999,Low Risk,False,Low Risk
06001441521,6001441521,Alameda,4.1,25.5,4.4,73.8,6.4,10.1,12.7,2.3,6001441521.0,California,Alameda County,1.0,0.0,0.0,0.0,4049.15501028113,,,445.808375670342,,,11.360000000000001,Medium Risk,False,Low Risk
06001441522,6001441522,Alameda,5.0,25.6,4.2,71.4,8.6,10.1,14.2,2.3,6001441522.0,California,Alameda County,1.0,0.0,0.0,0.0,996.327990952879,,,225.63945724722,,,11.82,Medium Risk,False,Low Risk
06001441523,6001441523,Alameda,2.9,19.0,2.5,69.7,6.2,7.1,12.4,1.4,6001441523.0,California,Alameda County,1.0,0.0,0.0,0.0,4017.35630603135,,,255.852097273804,,,8.78,Low Risk,False,Low Risk
06001441524,6001441524,Alameda,2.9,19.2,2.6,69.7,6.2,7.3,11.4,1.4,6001441524.0,California,Alameda County,1.0,0.0,0.0,0.0,4005.63039898488,,,250.458238479849,,,8.68,Low Risk,False,Low Risk
06001441525,6001441525,Alameda,3.8,17.7,2.4,67.2,6.3,6.1,12.3,1.3,,,,1.0,0.0,,,,,,,,,8.459999999999999,Low Risk,False,Low Risk
06001441601,6001441601,Alameda,5.6,26.0,4.8,71.3,8.9,9.8,16.8,2.5,6001441601.0,California,Alameda County,1.0,0.0,0.0,0.0,513.588111236691,,,78.6367979366332,,,12.600000000000001,Medium Risk,False,Low Risk
06001441602,6001441602,Alameda,6.8,24.5,4.4,70.0,9.0,9.3,16.6,2.4,6001441602.0,California,Alameda County,1.0,0.0,0.0,0.0,3985.9462275207,,,917.183827274479,,,12.32,Medium Risk,False,Low Risk
06001441701,6001441701,Alameda,8.0,23.7,3.9,69.0,10.0,9.4,17.8,2.2,,,,1.0,0.0,,,,,,,,,12.559999999999999,Medium Risk,False,Low Risk
06001441702,6001441702,Alameda,5.7,24.3,4.2,70.6,9.4,9.1,18.0,2.4,,,,1.0,0.0,,,,,,,,,12.260000000000002,Medium Risk,False,Low Risk
06001441800,6001441800,Alameda,5.0,23.9,3.9,70.6,8.1,8.2,15.7,2.0,6001441800.0,California,Alameda County,1.0,0.0,0.0,0.0,2098.12115560472,,,302.231107063591,,,11.34,Medium Risk,False,Low Risk
06001441921,6001441921,Alameda,5.7,20.5,3.3,67.8,7.3,7.2,15.9,1.7,6001441921.0,California,Alameda County,1.0,0.0,0.0,0.0,1641.94539064169,,,76.632550381124,,,10.52,Medium Risk,False,Low Risk
06001441923,6001441923,Alameda,5.2,19.9,3.2,68.4,6.8,6.6,13.5,1.7,6001441923.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,9.680000000000001,Low Risk,False,Low Risk
06001441924,6001441924,Alameda,4.7,21.9,3.6,70.8,7.1,8.3,14.7,2.0,6001441924.0,California,Alameda County,1.0,0.0,0.0,0.0,6859.20853335859,2264.42683084013,,483.345254604171,208.826666743426,,10.64,Medium Risk,False,Low Risk
06001441926,6001441926,Alameda,6.3,20.1,3.0,67.0,9.1,7.4,15.6,1.7,6001441926.0,California,Alameda County,1.0,0.0,0.0,0.0,1608.81290769577,,,237.648450523615,,,10.48,Medium Risk,False,Low Risk
06001441927,6001441927,Alameda,4.9,22.3,4.3,68.0,9.7,7.9,14.3,2.4,6001441927.0,California,Alameda County,1.0,0.0,0.0,0.0,445.093162417412,,,57.6485215574503,,,10.739999999999998,Medium Risk,False,Low Risk
06001441928,6001441928,Alameda,4.2,16.3,2.4,65.6,7.4,5.7,13.6,1.4,,,,1.0,0.0,,,,,,,,,8.440000000000001,Low Risk,False,Low Risk
06001441929,6001441929,Alameda,3.4,14.4,1.9,64.8,6.5,4.6,12.2,1.1,,,,1.0,0.0,,,,,,,,,7.3,Low Risk,False,Low Risk
06001442000,6001442000,Alameda,3.1,28.3,5.2,73.9,8.0,11.8,12.9,2.7,6001442000.0,California,Alameda County,0.0,0.0,0.0,0.0,1680.52319344738,572.496559717227,,36.5810741864771,6.11851952798315,,12.260000000000002,Medium Risk,False,Low Risk
06001442100,6001442100,Alameda,2.9,24.9,4.2,74.6,5.1,9.6,11.0,2.1,6001442100.0,California,Alameda County,1.0,0.0,0.0,0.0,2862.90116879996,,,124.044513220841,,,10.52,Medium Risk,False,Low Risk
06001442200,6001442200,Alameda,3.0,24.1,4.1,74.1,4.6,9.0,11.7,2.0,6001442200.0,California,Alameda County,1.0,0.0,0.0,0.0,5197.68197950651,1452.63123060763,,243.700982199578,12.3992560087936,,10.379999999999999,Medium Risk,False,Low Risk
06001442301,6001442301,Alameda,5.1,23.6,3.8,71.3,7.3,9.0,15.1,2.1,6001442301.0,California,Alameda County,1.0,0.0,0.0,0.0,1253.88243813813,,,134.067559725605,,,11.32,Medium Risk,False,Low Risk
06001442302,6001442302,Alameda,5.8,22.8,3.8,69.0,9.1,8.6,15.3,2.2,6001442302.0,California,Alameda County,1.0,0.0,0.0,0.0,0.0,,,0.0,,,11.26,Medium Risk,False,Low Risk
06001442400,6001442400,Alameda,7.5,24.1,4.5,69.2,9.9,9.3,17.5,2.4,6001442400.0,California,Alameda County,1.0,0.0,0.0,0.0,2946.47344003618,,,480.685915747657,,,12.580000000000002,Medium Risk,False,Low Risk
06001442501,6001442501,Alameda,7.9,25.9,5.2,69.0,10.6,10.0,16.6,2.8,,,,1.0,0.0,,,,,,,,,13.120000000000001,Medium Risk,False,Low Risk
06001442502,6001442502,Alameda,7.2,24.5,4.4,69.9,9.2,9.2,15.8,2.3,,,,1.0,0.0,,,,,,,,,12.22,Medium Risk,False,Low Risk
06001442601,6001442601,Alameda,6.2,24.6,4.6,70.9,9.0,9.0,16.4,2.5,6001442601.0,California,Alameda County,1.0,0.0,0.0,0.0,479.101220160723,,,41.3156917262822,,,12.16,Medium Risk,False,Low Risk
06001442602,6001442602,Alameda,6.4,24.7,4.6,70.2,10.6,9.7,18.9,2.5,6001442602.0,California,Alameda County,1.0,0.0,0.0,0.0,3618.42559494078,,,570.292112439871,,,12.86,Medium Risk,False,Low Risk
06001442700,6001442700,Alameda,4.6,25.0,4.7,72.0,7.3,8.3,16.7,2.3,6001442700.0,California,Alameda County,1.0,0.0,0.0,0.0,1429.00575932115,,,107.101794321556,,,11.860000000000001,Medium Risk,False,Low Risk
06001442800,6001442800,Alameda,5.7,26.4,5.1,70.5,9.5,9.9,16.2,2.7,6001442800.0,California,Alameda County,1.0,0.0,0.0,0.0,294.184970855713,,,26.2442877292633,,,12.66,Medium Risk,False,Low Risk
06001442900,6001442900,Alameda,4.9,23.2,4.0,69.9,8.3,8.4,15.0,2.1,6001442900.0,California,Alameda County,1.0,0.0,0.0,0.0,4033.59688445367,,,565.914040058968,,,11.099999999999998,Medium Risk,False,Low Risk
06001443001,6001443001,Alameda,6.9,26.5,4.9,70.8,9.9,10.7,17.6,2.6,6001443001.0,California,Alameda County,1.0,0.0,0.0,0.0,1824.56097514555,,,293.393725301605,,,13.320000000000002,Medium Risk,False,Low Risk
06001443002,6001443002,Alameda,6.1,24.8,4.3,70.4,9.4,9.8,15.3,2.3,6001443002.0,California,Alameda County,1.0,0.0,0.0,0.0,5812.22552776337,,,1115.80121967196,,,12.06,Medium Risk,False,Low Risk
06001443102,6001443102,Alameda,3.1,25.4,4.5,74.2,5.6,10.2,11.3,2.2,6001443102.0,California,Alameda County,1.0,0.0,0.0,0.0,3523.28631665208,557.728111147881,,143.769130365301,15.9854259192944,,10.9,Medium Risk,False,Low Risk
06001443103,6001443103,Alameda,2.6,26.5,4.6,75.7,5.1,11.0,10.4,2.3,6001443103.0,California,Alameda County,1.0,0.0,0.0,0.0,4028.99998154718,3870.48142812349,,357.308508463611,344.141564736172,,11.02,Medium Risk,False,Low Risk
06001443104,6001443104,Alameda,2.9,23.9,3.9,72.5,6.8,9.4,12.0,2.0,6001443104.0,California,Alameda County,1.0,0.0,0.0,0.0,5558.00007942319,5505.40270295739,,494.891695100814,489.48237843439,,10.42,Medium Risk,False,Low Risk
06001443105,6001443105,Alameda,3.0,25.2,4.1,74.5,5.4,10.2,10.9,2.1,6001443105.0,California,Alameda County,1.0,0.0,0.0,0.0,4016.63967896998,1732.49244964123,,238.595721519552,106.933222677559,,10.68,Medium Risk,False,Low Risk
06001443200,6001443200,Alameda,2.7,27.7,4.8,76.1,5.2,10.9,11.4,2.3,6001443200.0,California,Alameda County,1.0,0.0,0.0,0.0,3688.5309826266,1715.59944258071,,207.097284740405,69.256260415641,,11.5,Medium Risk,False,Low Risk
06001443301,6001443301,Alameda,3.6,24.2,4.0,72.5,6.8,9.1,13.1,2.0,6001443301.0,California,Alameda County,1.0,0.0,0.0,0.0,4013.42850461602,1322.40639507771,,111.5654032561,39.3325762860477,,10.8,Medium Risk,False,Low Risk
06001443321,6001443321,Alameda,4.0,20.1,3.0,69.2,7.3,8.1,11.8,1.7,6001443321.0,California,Alameda County,1.0,0.0,0.0,0.0,12.0474100112915,,,0.926362156867981,,,9.4,Low Risk,False,Low Risk
06001443322,6001443322,Alameda,3.6,23.9,3.9,73.2,5.5,8.8,12.8,2.0,6001443322.0,California,Alameda County,1.0,0.0,0.0,0.0,1911.40698564053,31.6347713470459,,121.196268078871,2.18957328796387,,10.6,Medium Risk,False,Low Risk
06001444100,6001444100,Alameda,7.3,28.8,5.9,71.9,10.1,10.7,18.2,3.1,6001444100.0,California,Alameda County,1.0,0.0,0.0,0.0,2850.09448660165,,,226.94073482696,,,14.179999999999998,Medium Risk,False,Low Risk
06001444200,6001444200,Alameda,8.0,25.8,5.0,69.1,10.1,9.8,18.8,2.6,6001444200.0,California,Alameda County,1.0,0.0,0.0,0.0,2245.76873112842,,,131.662513155199,,,13.48,Medium Risk,False,Low Risk
06001444301,6001444301,Alameda,6.4,26.2,5.1,71.3,8.3,9.5,18.5,2.6,6001444301.0,California,Alameda County,1.0,0.0,0.0,0.0,3502.25203598291,725.983886092901,,476.76564511843,74.9547785185277,,13.14,Medium Risk,False,Low Risk
06001444304,6001444304,Alameda,7.6,20.6,3.3,67.0,8.9,7.8,17.3,1.8,,,,1.0,0.0,,,,,,,,,11.32,Medium Risk,False,Low Risk
06001444400,6001444400,Alameda,12.0,25.2,4.8,66.9,12.3,10.3,21.7,2.7,6001444400.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,14.8,Medium Risk,False,Low Risk
06001444500,6001444500,Alameda,9.2,23.7,4.2,68.1,10.0,9.4,19.5,2.3,6001444500.0,California,Alameda County,1.0,0.0,0.0,0.0,1271.4735019505,,,258.629707593471,,,13.2,Medium Risk,False,Low Risk
06001444601,6001444601,Alameda,5.1,23.8,4.2,70.5,7.4,8.4,15.9,2.2,6001444601.0,California,Alameda County,1.0,0.0,0.0,0.0,3472.70544683933,,,258.817911099643,,,11.48,Medium Risk,False,Low Risk
06001444602,6001444602,Alameda,4.2,21.2,3.3,69.8,6.7,7.9,13.8,1.8,6001444602.0,California,Alameda County,1.0,0.0,0.0,0.0,4.90548706054688,0.0,,0.228055402636528,0.0,,10.080000000000002,Medium Risk,False,Low Risk
06001450101,6001450101,Alameda,4.0,17.2,2.2,66.5,7.5,5.5,15.1,1.3,6001450101.0,California,Alameda County,1.0,0.0,0.0,0.0,,,,,,,8.8,Low Risk,False,Low Risk
06001450102,6001450102,Alameda,6.8,18.2,2.4,68.0,9.8,6.3,19.0,1.6,6001450102.0,California,Alameda County,1.0,0.0,0.0,0.0,6951.2101264149,152.828064136207,,345.257125913398,21.3631403874606,,10.54,Medium Risk,False,Low Risk
06001450200,6001450200,Alameda,4.5,21.5,3.2,68.3,9.6,6.8,18.6,1.8,6001450200.0,California,Alameda County,1.0,0.0,0.0,0.0,3366.66328284377,651.376958370209,,216.473401271869,27.0242225825787,,10.92,Medium Risk,False,Low Risk
06001450300,6001450300,Alameda,5.0,23.0,4.0,69.4,9.1,7.4,18.4,2.1,6001450300.0,California,Alameda County,1.0,0.0,0.0,0.0,377.051510191435,,,37.7272343845689,,,11.559999999999999,Medium Risk,False,Low Risk
06001450400,6001450400,Alameda,5.5,23.2,4.1,69.3,9.2,7.8,18.5,2.2,6001450400.0,California,Alameda County,1.0,0.0,0.0,0.0,2383.42878742516,,,310.779584038537,,,11.819999999999999,Medium Risk,False,Low Risk
06001450501,6001450501,Alameda,3.6,25.5,4.8,72.4,7.6,8.1,17.6,2.4,6001450501.0,California,Alameda County,1.0,0.0,0.0,0.0,1477.3675891161,,,131.256214216352,,,11.92,Medium Risk,False,Low Risk
06001450502,6001450502,Alameda,3.5,26.7,5.0,72.1,9.6,9.4,17.3,2.6,6001450502.0,California,Alameda County,1.0,0.0,0.0,0.0,3760.08784200886,1266.83883469441,,194.09457022067,46.2245593436419,,12.38,Medium Risk,False,Low Risk
06001450601,6001450601,Alameda,3.2,27.6,5.4,74.0,7.3,9.1,16.7,2.6,6001450601.0,California,Alameda County,0.0,0.0,0.0,0.0,3377.90079076952,2494.23310538058,,273.739598404504,223.832393194553,,12.4,Medium Risk,False,Low Risk
06001450603,6001450603,Alameda,4.0,26.2,4.8,71.6,9.5,8.4,17.9,2.4,6001450603.0,California,Alameda County,1.0,0.0,0.0,0.0,956.186971783638,,,69.2711259275675,,,12.26,Medium Risk,False,Low Risk
06001450604,6001450604,Alameda,3.3,27.0,5.2,73.2,7.2,8.3,17.6,2.5,6001450604.0,California,Alameda County,1.0,0.0,0.0,0.0,42.5493500232697,,,4.84916841983795,,,12.28,Medium Risk,False,Low Risk
06001450605,6001450605,Alameda,3.3,27.5,5.5,73.3,7.5,8.3,17.4,2.7,6001450605.0,California,Alameda County,1.0,0.0,0.0,0.0,795.994963526726,,,88.3710370361805,,,12.4,Medium Risk,False,Low Risk
06001450606,6001450606,Alameda,2.9,26.4,4.9,73.9,6.9,8.4,15.9,2.4,6001450606.0,California,Alameda County,1.0,0.0,0.0,0.0,4354.11307381094,,,195.811286627781,,,11.7,Medium Risk,False,Low Risk
06001450607,6001450607,Alameda,5.0,23.8,4.4,71.0,7.6,7.6,18.0,2.3,6001450607.0,California,Alameda County,1.0,0.0,0.0,0.0,2500.68820393784,,,470.940599839203,,,11.76,Medium Risk,False,Low Risk
06001450608,6001450608,Alameda,3.4,25.9,4.9,72.9,7.6,8.9,16.6,2.4,,,,1.0,0.0,,,,,,,,,11.94,Medium Risk,False,Low Risk
06001450609,6001450609,Alameda,3.3,24.9,4.7,72.8,7.0,7.6,16.5,2.2,,,,1.0,0.0,,,,,,,,,11.4,Medium Risk,False,Low Risk
06001450701,6001450701,Alameda,3.0,26.3,4.8,74.2,6.7,8.6,16.2,2.3,6001450701.0,California,Alameda County,1.0,0.0,0.0,0.0,6677.74420031011,5259.3361581847,0.0,292.152969863226,272.675239306719,0.0,11.78,Medium Risk,False,Low Risk
06001450741,6001450741,Alameda,6.0,29.6,5.7,72.8,9.6,9.4,20.4,2.9,6001450741.0,California,Alameda County,1.0,0.0,0.0,0.0,4502.68849250674,1072.21471868455,,557.854006892187,175.597516621463,,14.219999999999999,Medium Risk,False,Low Risk
06001450742,6001450742,Alameda,3.4,26.5,4.9,73.4,7.0,8.0,17.1,2.4,6001450742.0,California,Alameda County,1.0,0.0,0.0,0.0,4576.00008131062,4573.15101982151,,416.701075365344,416.25808103899,,11.98,Medium Risk,False,Low Risk
06001450743,6001450743,Alameda,4.3,16.9,2.2,67.1,6.6,5.6,14.2,1.3,6001450743.0,California,Alameda County,1.0,0.0,0.0,0.0,431.542695620563,,,12.9882968437087,,,8.639999999999999,Low Risk,False,Low Risk
06001450744,6001450744,Alameda,3.8,31.4,7.3,76.7,6.8,10.2,15.9,3.5,6001450744.0,California,Alameda County,1.0,0.0,0.0,0.0,1757.55003046989,,,135.223807270755,,,13.719999999999999,Medium Risk,False,Low Risk
06001450745,6001450745,Alameda,3.3,25.6,4.6,73.3,7.0,9.2,15.0,2.4,6001450745.0,California,Alameda County,1.0,0.0,0.0,0.0,3636.79229107127,28.2902088165283,,166.050773607334,2.06755542755127,,11.54,Medium Risk,False,Low Risk
06001450746,6001450746,Alameda,3.6,27.4,5.3,73.2,8.5,8.6,17.4,2.6,6001450746.0,California,Alameda County,1.0,0.0,0.0,0.0,1350.14918604679,0.0,,130.80908293504,0.0,,12.459999999999999,Medium Risk,False,Low Risk
06001450750,6001450750,Alameda,4.0,20.8,3.2,69.7,7.0,7.3,14.4,1.8,6001450750.0,California,Alameda County,1.0,0.0,0.0,0.0,177.207841068506,,,19.1407892815769,,,9.940000000000001,Low Risk,False,Low Risk
06001450751,6001450751,Alameda,2.9,18.9,2.5,70.3,5.6,6.9,11.8,1.4,6001450751.0,California,Alameda County,1.0,0.0,0.0,0.0,1634.67384638543,41.8577968422323,,62.4673568542529,1.59955206613813,,8.6,Low Risk,False,Low Risk
06001450752,6001450752,Alameda,2.9,19.5,2.7,70.9,5.0,6.9,12.0,1.4,6001450752.0,California,Alameda County,1.0,0.0,0.0,0.0,5261.94902309183,3722.49810197357,,403.23280364467,285.261856482422,,8.8,Low Risk,False,Low Risk
06001451102,6001451102,Alameda,3.4,30.8,6.2,74.4,10.2,9.4,20.6,3.0,6001451102.0,California,Alameda County,1.0,0.0,0.0,0.0,2684.22134014771,80.8800912573206,,147.551395752137,4.61683400521451,,14.080000000000002,Medium Risk,False,Low Risk
06001451103,6001451103,Alameda,4.1,29.6,6.8,72.9,9.7,9.7,19.6,3.2,,,,1.0,0.0,,,,,,,,,13.959999999999999,Medium Risk,False,Low Risk
06001451104,6001451104,Alameda,4.6,23.1,4.1,69.5,8.8,7.4,19.2,2.1,,,,1.0,0.0,,,,,,,,,11.68,Medium Risk,False,Low Risk
06001451201,6001451201,Alameda,5.8,26.0,4.9,69.3,12.5,8.8,22.3,2.7,6001451201.0,California,Alameda County,1.0,0.0,0.0,0.0,4773.43854297698,93.2317436933517,,802.200915753841,14.4808555543423,,13.559999999999999,Medium Risk,False,Low Risk
06001451202,6001451202,Alameda,5.4,23.8,4.2,68.9,10.3,7.7,19.7,2.2,6001451202.0,California,Alameda County,0.0,0.0,0.0,0.0,2153.87401308044,924.123906728521,,201.920872582381,90.5339650410133,,12.16,Medium Risk,False,Low Risk
06001451300,6001451300,Alameda,5.3,25.4,4.9,71.3,8.0,7.8,20.4,2.4,6001451300.0,California,Alameda County,1.0,0.0,0.0,0.0,5996.53698354208,1373.71443128207,,1003.54289402579,198.981083421028,,12.759999999999998,Medium Risk,False,Low Risk
06001451401,6001451401,Alameda,6.8,26.7,5.7,70.2,11.3,9.0,21.1,2.9,6001451401.0,California,Alameda County,1.0,0.0,0.0,0.0,1539.0677664727,,,179.129598521627,,,13.86,Medium Risk,False,Low Risk
06001451403,6001451403,Alameda,6.2,24.8,4.7,69.4,9.3,7.7,20.4,2.3,6001451403.0,California,Alameda County,1.0,0.0,0.0,0.0,1284.61214581772,,,124.66655777859,,,12.76,Medium Risk,False,Low Risk
06001451404,6001451404,Alameda,10.9,23.5,4.3,66.4,12.6,8.4,23.1,2.4,6001451404.0,California,Alameda County,1.0,0.0,1.0,0.0,1242.0249386714,,,173.024545197731,,,14.040000000000001,Medium Risk,False,Low Risk
06001451501,6001451501,Alameda,5.4,29.6,6.3,72.1,10.6,9.5,20.9,3.2,6001451501.0,California,Alameda County,1.0,0.0,0.0,0.0,4529.78060297587,3284.23248553195,,531.064867149592,224.563435450681,,14.340000000000003,Medium Risk,False,Low Risk
06001451503,6001451503,Alameda,5.3,27.0,5.4,70.3,10.7,8.7,21.3,2.8,6001451503.0,California,Alameda County,1.0,0.0,0.0,0.0,5530.62452299194,1705.72551372647,,790.917010499863,113.607286846498,,13.540000000000001,Medium Risk,False,Low Risk
06001451504,6001451504,Alameda,4.6,26.1,4.9,71.2,8.9,8.1,20.3,2.4,6001451504.0,California,Alameda County,1.0,0.0,0.0,0.0,1503.01216289215,25.6794844865799,,87.8954479618697,1.50172427296638,,12.8,Medium Risk,False,Low Risk
06001451505,6001451505,Alameda,3.4,27.9,5.3,72.9,8.1,8.2,20.1,2.5,6001451505.0,California,Alameda County,1.0,0.0,0.0,0.0,3337.00000272691,2340.08751121908,,146.457908826997,82.3640903886408,,12.98,Medium Risk,False,Low Risk
06001451506,6001451506,Alameda,7.3,24.0,4.6,68.1,9.8,7.9,21.4,2.4,6001451506.0,California,Alameda County,1.0,1.0,1.0,1.0,3138.00001887977,2880.11564017832,,1058.84662048146,1009.14480099082,,13.040000000000001,Medium Risk,True,Moderate Risk: Desert Only
06001451601,6001451601,Alameda,4.2,28.4,5.9,72.8,9.1,8.6,21.1,2.9,6001451601.0,California,Alameda County,1.0,0.0,0.0,0.0,3448.39270744124,1018.52217969694,,347.869597210709,86.6114711325354,,13.64,Medium Risk,False,Low Risk
06001451602,6001451602,Alameda,4.7,29.5,6.5,73.5,9.1,8.6,19.8,3.1,6001451602.0,California,Alameda County,1.0,0.0,0.0,0.0,2251.52863462269,,,159.78765874356,,,13.820000000000002,Medium Risk,False,Low Risk
06001451701,6001451701,Alameda,4.9,24.4,4.6,70.2,9.3,7.3,20.3,2.3,6001451701.0,California,Alameda County,1.0,0.0,0.0,0.0,1037.75619790261,,,89.7114453005488,,,12.3,Medium Risk,False,Low Risk
06001451703,6001451703,Alameda,4.2,26.4,5.1,72.4,8.5,8.1,19.5,2.5,6001451703.0,California,Alameda County,1.0,0.0,0.0,0.0,3845.92115251347,1300.09577912092,,304.731355888303,72.9260681727901,,12.66,Medium Risk,False,Low Risk
06001451704,6001451704,Alameda,4.6,27.3,5.8,71.6,9.9,8.6,20.6,2.9,6001451704.0,California,Alameda County,1.0,0.0,0.0,0.0,2062.74441272765,25.1677951812744,,120.963267465122,1.33906280994415,,13.379999999999999,Medium Risk,False,Low Risk
